RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
15264,600253140,1604-E,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15265,600253150,1604-F,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15266,600253160,1606-E,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15267,600253170,1606-F,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15268,600253180,1602-G,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15269,600253190,1602-H,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15270,600253200,1602-B,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15271,600253201,1604-G,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15272,600253210,1604-H,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15273,600253220,1606-G,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15274,600253230,1606-H,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15275,600253240,1608-A,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15276,600253250,1608-B,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15277,600253260,1610-A,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15278,600253270,1610-B,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15279,600253280,1612-A,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15280,600253290,1612-B,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15281,600253300,1604-A,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15282,600253301,1608-C,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15283,600253310,1608-D,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15284,600253320,1610-C,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15285,600253330,1610-D,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15286,600253340,1612-C,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15287,600253350,1612-D,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15288,600253360,1608-E,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15289,600253370,1608-F,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15290,600253380,1610-E,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15291,600253390,1610-F,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15292,600253400,1604-B,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15293,600253401,1612-E,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15294,600253410,1612-F,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15295,600253420,1608-G,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15296,600253430,1608-H,MONTICELLO AVE,,3.0 Multi-Family,Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15297,600253440,1610-G,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15298,600253450,1610-H,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15299,600253460,1612-G,MONTICELLO AVE,,3.0 Multi-Family,Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15300,600253470,1612-H,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 2 MONTICELLO OVERLOOK,0,12898
15301,600253500,1606-A,MONTICELLO AVE,,3.0 Multi-Family,Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15302,600253600,1602-C,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15303,600253700,1602-D,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15304,600253800,1604-C,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15305,600253900,1604-D,MONTICELLO AVE,,1.0 Residential (Urban),Taxable,HW,,BLD 1 MONTICELLO OVERLOOK,0,12898
15306,600255000,420,QUARRY RD,,7.3 Exempt Local,Exempt,R-1S,,9.11 ACRES MOORE'S CREEK,9.11,13268
15307,600256000,307,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 14 BK 71 BELMONT,0.178,13255
15308,600256100,0,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 15 BK 71 BELMONT,0.104,13278
15309,600257000,303,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,"LOTS 11,12 & 13 BK 71 BELMONT",0.358,13224
15310,600259000,221,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 20 BK 70 BELMONT,0.179,13178
15311,600260000,219,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 19 BK 70 BELMONT,0.17,13158
15312,600261000,215,PALATINE AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 18 BK 70 BELMONT,0.179,13139
15313,600262000,213,PALATINE AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 17 BK 70 BELMONT,0.179,13125
15314,600263000,211,PALATINE AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 16 BK 70 BELMONT,0.179,13107
15315,600264000,209,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 15 BK 70 BELMONT,0.179,13093
15316,600265000,207,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 14 BK 70 BELMONT,0.179,13078
15317,600266000,205,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 13 BK 70 BELMONT,0.179,13062
15318,600267000,203,PALATINE AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 12 BK 70 BELMONT,0.179,13041
15319,600267100,201,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 11 BK 70 BELMONT,0.179,13026
15320,600268000,200,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 BK 76 BELMONT,0.131,13147
15321,600269000,202,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 2 BK 76 BELMONT,0.131,13166
15322,600270000,204,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 BK 76 BELMONT,0.131,13184
15323,600271000,208,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 BK 76 BELMONT,0.131,13200
15324,600272000,210,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 5 BK 76 BELMONT,0.131,13213
15325,600273000,212,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 BK 76 BELMONT,0.131,13232
15326,600274000,214,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 7 BK 76 BELMONT,0.131,13248
15327,600275000,216,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 8 BK 76 BELMONT,0.13,13262
15328,600276000,218,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 9 BK 76 BELMONT,0.131,13287
15329,600277000,220,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 10 BK 76 BELMONT,0.131,13305
15330,600278000,222,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 BK 77 BELMONT,0.139,13332
15331,600279000,304,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 BK 77 BELMONT,0.121,13366
15332,600279100,302,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 2 BK 77 BELMONT,0.121,13349
15333,600279A00,306,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT 4&5 BK 77 BELMONT,0.104,13382
15334,600280000,308,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,"PT 4, 5 & 6 BK 77 BELMONT",0.154,13390
15335,600281000,310,PALATINE AVE,,1.0 Residential (Urban),Taxable,R-1S,,.14 ACRE BK 77 BELMONT,0.14,13400
15336,600282000,0,ROUGEMONT AVE,,7.3 Exempt Local,Exempt,R-1S,,LOTS 1 & 2 BELMONT,0.161,13499
15337,600283000,1009,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 15 BK 77 BELMONT,0.162,13466
15338,600283100,1003,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 12 BK 77 BELMONT,0.139,13415
15339,600283200,1005,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOTS 13 & 14 BK 77 BELMONT,0.278,13431
15340,600283300,1011,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,"LOT 16, PT 17 & PAR X BK 77 BELMONT",0.244,13486
15341,600284000,1001,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 11 BK 77 BELMONT,0.139,13403
15342,600285000,919,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 20 BK 76 BELMONT,0.131,13375
15343,600286000,917,ROUGEMONT AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 19 BK 76 BELMONT,0.131,13354
15344,600287000,915,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 18 BK 76 BELMONT,0.131,13341
15345,600288000,913,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 17 BK 76 BELMONT,0.131,13328
15346,600289000,911,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 16 BK 76 BELMONT,0.131,13313
15347,600290000,909,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 15 BK 76 BELMONT,0.131,13296
15348,600291000,907,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 14 BK 76 BELMONT,0.131,13280
15349,600292000,905,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 13 BK 76 BELMONT,0.131,13258
15350,600293000,903,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 12 BK 76 BELMONT,0.08,13275
15351,600294000,901,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 11 BK 76 BELMONT,0.08,13250
15352,600295000,1500,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOTS 11 & 12 BK 76 BELMONT,0.1,13226
15353,600296000,900,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 BK 82 BELMONT,0.139,13329
15354,600297000,902,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 2 BK 82 BELMONT,0.139,13345
15355,600298000,904,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 BK 82 BELMONT,0.139,13356
15356,600299000,906,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 BK 82 BELMONT,0.139,13380
15357,600300000,908,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 5 BK 82 BELMONT,0.139,13395
15358,600301000,910,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 BK 82 BELMONT,0.139,13408
15359,600302000,912,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 7 BK 82 BELMONT,0.139,13420
15360,600303000,914,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 8 BK 82 BELMONT,0.139,13439
15361,600304000,916,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 9 BK 82 BELMONT,0.139,13457
15362,600305000,918,ROUGEMONT AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 10 BK 82 BELMONT,0.139,13477
15363,600306000,1000,ROUGEMONT AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT A PT BK 83 BELMONT,0.261,13500
15364,600306100,1002,ROUGEMONT AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT B PT BK 83 BELMONT,0.235,13523
15365,600306200,1004,ROUGEMONT AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT C BK PT 83 BELMONT,0.211,13549
15366,600307000,0,ROUGEMONT AVE,,7.3 Exempt Local,Exempt,R-1S,,6.35 ACRES BELMONT,6.35,13570
15367,600308000,1661,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 SEC 1 ROLLING HILLS,0.23,13411
15368,600309000,1659,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 2 SEC 1 ROLLING HILLS,0.187,13435
15369,600310000,1657,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 ROLLING HILLS,0.187,13461
15370,600311000,1655,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 SEC 1 ROLLING HILLS,0.187,13484
15371,600312000,1653,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 5 ROLLING HILLS,0.258,13507
15372,600313000,1651,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 SEC 1 ROLLING HILLS,0.505,13542
15373,600314000,1649,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 7A & PAR Y ROLLING HILLS,0.313,13591
15374,600315000,1647,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 8A & PAR X ROLLING HILLS,0.267,13611
15375,600316000,1645,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 9 ROLLING HILLS,0.253,13635
15376,600317000,1643,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 10 SEC 1 ROLLING HILLS,0.238,13659
15377,600318000,1641,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 11 SEC 1 ROLLING HILLS,0.231,13676
15378,600319000,1639,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 12 SEC 1 ROLLING HILLS,0.221,13692
15379,600320000,1637,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 13 SEC 1 ROLLING HILLS,0.221,13703
15380,600321000,1635,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 14 SEC 1 ROLLING HILLS,0.221,13719
15381,600322000,1633,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 15 ROLLING HILLS,0.259,13736
15382,600323000,1631,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 16 ROLLING HILLS,0.31,13756
15383,600324000,1629,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 17 SEC 1 ROLLING HILLS,0.721,13774
15384,600325000,1627,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 18 SEC 1 ROLLING HILLS,0.899,13762
15385,600326000,1625,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 19 SEC 1 ROLLING HILLS,0.269,13743
15386,600327000,1623,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 20 ROLLING HILLS,0.423,13712
15387,600328000,0,MERIDIAN ST,,7.3 Exempt Local,Exempt,R-1S,,LOT 21 ROLLING HILLS,1.47,13584
15388,600329000,1624,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 36 SEC 1 ROLLING HILLS,0.243,13696
15389,600330000,1622,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 37 SEC 1 ROLLING HILLS,0.178,13683
15390,600331000,1620,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 38 SEC 1 ROLLING HILLS,0.201,13666
15391,600332000,1618,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 39 SEC 1 ROLLING HILLS,0.204,13647
15392,600333000,1616,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 40 SEC 1 ROLLING HILLS,0.205,13618
15393,600334000,1614,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 41 ROLLING HILLS,0.228,13583
15394,600335000,1612,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 42 ROLLING HILLS,0.2,13557
15395,600336000,1662,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 28 SEC 1 ROLLING HILLS,0.202,13515
15396,600337000,1660,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 29 SEC 1 ROLLING HILLS,0.185,13537
15397,600338000,1658,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 30 SEC 1 ROLLING HILLS,0.198,13554
15398,600339000,1646,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 31 SEC 1 ROLLING HILLS,0.233,13566
15399,600340000,1644,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 32 SEC 1 ROLLING HILLS,0.263,13594
15400,600341000,1642,MERIDIAN ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 33 ROLLING HILLS,0.237,13619
15401,600342000,1640,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 34 SEC 1 ROLLING HILLS,0.2,13648
15402,600343000,1638,MERIDIAN ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 35 SEC 1 ROLLING HILLS,0.179,13667
15403,610001000,1408,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 BK A RIDGECREST,0.178,12180
15404,610001100,1410,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT 2 BK A RIDGECREST,0.185,12245
15405,610001200,1412,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 BK A RIDGECREST,0.185,12316
15406,610001300,1414,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 BK A RIDGECREST,0.185,12377
15407,610001400,1416,MONTICELLO RD,A&B,1.0 Residential (Urban),Taxable,R-1S,,LOT 5 BK A RIDGECREST,0.185,12443
15408,610002000,1400,MONTICELLO RD,,3.0 Multi-Family,Taxable,M-I,,PARCEL A 2.637 ACRES BELMONT,2.637,11678
15409,610002200,0,MONTICELLO RD,,4.0 Commercial & Industrial,Taxable,M-I,,PARCEL A-1 BELMONT,0.113,11658
15410,610002300,0,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,COMMON AREA -RIDGECREST,0.084,12123
15411,610004000,1320,HAMPTON ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 BK D JEFFERSON HILLS,0.255,11929
15412,610004100,1318,HAMPTON ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 2 BK D JEFFERSON HILLS,0.198,11878
15413,610004200,1316,HAMPTON ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 BK D JEFFERSON HILLS,0.201,11813
15414,610004300,1314,HAMPTON ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 BK D JEFFERSON HILLS,0.206,11756
15415,610004400,1313,HAMPTON ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 17 BK C JEFFERSON HILLS,0.187,11567
15416,610004500,1315,HAMPTON ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 18 BK C JEFFERSON HILLS,0.126,11632
15417,610007000,811,RIVES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOTS 2 & 3A CARLTON,0.543,12221
15418,610008000,901,RIVES ST,,3.0 Multi-Family,Taxable,R-1S,,LOT C BK 23 CARLTON,0.156,12408
15419,610009000,1310,FLORENCE RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT B BK 23 CARLTON,0.119,12392
15420,610010000,903,RIVES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT A BK 23 CARLTON,0.077,12487
15421,610011000,905,RIVES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 20 & PT 21 BK 23 CARLTON,0.522,12387
15422,610012000,907,RIVES ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 19 BK 23 CARLTON,0.299,12474
15423,610012100,909,RIVES ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 18 BK 23 CARLTON,0.198,12545
15424,610012200,913,RIVES ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 17 BK 23 CARLTON,0.334,12533
15425,610012300,911,RIVES ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 17A BK 23 CARLTON,0.2,12539
15426,610013100,923,RIVES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 16 & PAR X BK 23 CARLTON,0.608,12524
15427,610017100,979,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 1 RIVES PARK TOWNHOUSES,0.107,13048
15428,610017101,961,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 10 RIVES PARK TOWNHOUSES,0.057,12968
15429,610017110,959,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 11 RIVES PARK TOWNHOUSES,0.088,12954
15430,610017120,957,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 12 RIVES PARK TOWNHOUSES,0.123,12941
15431,610017130,955,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 13 RIVES PARK TOWNHOUSES,0.123,12919
15432,610017140,953,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,00,LOT 14 RIVES PARK TOWNHOUSES,0.083,12895
15433,610017150,951,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 15 RIVES PARK TOWNHOUSES,0.078,12870
15434,610017160,949,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 16 RIVES PARK TOWNHOUSES,0.079,12849
15435,610017170,947,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 17 RIVES PARK TOWNHOUSES,0.077,12839
15436,610017180,945,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 18 RIVES PARK TOWNHOUSES,0.074,12820
15437,610017190,943,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 19 RIVES PARK TOWNHOUSES,0.071,12802
15438,610017200,977,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 2 RIVES PARK TOWNHOUSES,0.057,13051
15439,610017201,941,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 20 RIVES PARK TOWNHOUSES,0.14,12745
15440,610017210,939,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 21 RIVES PARK TOWNHOUSES,0.116,12713
15441,610017220,937,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 22 RIVES PARK TOWNHOUSES,0.079,12698
15442,610017230,935,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 23 RIVES PARK TOWNHOUSES,0.079,12680
15443,610017240,933,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 24 RIVES PARK TOWNHOUSES,0.081,12662
15444,610017250,931,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 25 RIVES PARK TOWNHOUSES,0.085,12645
15445,610017260,929,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 26 RIVES PARK TOWNHOUSES,0.089,12631
15446,610017270,927,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 27 RIVES PARK TOWNHOUSES,0.094,12609
15447,610017280,925,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 28 RIVES PARK TOWNHOUSES,0.25,12523
15448,610017300,975,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 3 RIVES PARK TOWNHOUSES,0.054,13053
15449,610017400,973,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 4 RIVES PARK TOWNHOUSES,0.118,13055
15450,610017500,971,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 5 RIVES PARK TOWNHOUSES,0.0138,13029
15451,610017600,969,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 6 RIVES PARK TOWNHOUSES,0.082,13017
15452,610017700,967,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 7 RIVES PARK TOWNHOUSES,0.084,13005
15453,610017800,965,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 8 RIVES PARK TOWNHOUSES,0.086,12992
15454,610017900,963,RIVES ST,,1.0 Residential (Urban),Taxable,R-3,,LOT 9 RIVES PARK TOWNHOUSES,0.087,12978
15455,610018000,981,RIVES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 8A BK 23 CARLTON,0.13,13070
15456,610018100,983,RIVES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 8B BK 23 CARLTON,0.175,13076
15457,610019000,1702,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT 7 BK 23 BELMONT,0.38,13009
15458,610020000,1700,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 BK 23 CARLTON,0.416,12963
15459,610021000,1610,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,01,LOT 5 BK 23 CARLTON,0.406,12848
15460,610022000,1608,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,01,LOT 4B BK 23 CARLTON,0.14,12826
15461,610022100,1606,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,01,LOT 4A BK 23 BELMONT,0.38,12784
15462,610023000,1602,MONTICELLO RD,,3.0 Multi-Family,Taxable,R-1S,,PT LOT 3 BK 23 CARLTON,0.328,12735
15463,610024000,1600,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,PT LOTS 2 & 3 BK 23 CARLTON,0.3643,12670
15464,610025000,1510,MONTICELLO RD,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 2 & PAR X BK 23 CARLTON,0.3415,12628
