RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,UseCode,Style,Grade,Roof,Flooring,Heating,Fireplace,YearBuilt,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,Basement,FinishedBasement,BasementType,ExternalWalls,NumberOfStories,SquareFootageFinishedLiving
11016,510092000,854,LOCUST AVE,,Single Family,1 Story,C,Shingles,Hardwood,Floor Furnace,0,1954,3,1,0,1,0,,,No Basement,Wood,1.00,577
11015,510092000,854,LOCUST AVE,,Single Family,2 Story,A +,Metal,Hardwood,Forced Air,0,1904,10,4,1,3,0,1577,,Partial Basement,Brick Veneer,2.00,4698
11017,510093000,864,LOCUST AVE,,Single Family,1.5 Story,A,Shingles,Hardwood,Hot Water Radiator,0,1906,10,5,0,4,0,2052,0,Partial Basement,Brick Veneer,1.50,3740
11018,510093100,837,ST CLAIR AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,2,1959,8,4,1,2,0,1370,336,Full Basement,Brick Veneer,1.50,1818
11019,510094000,872,LOCUST AVE,,Single Family,2 Story,A,Metal,Hardwood,Hot Water Radiator,4,1910,9,3,2,1,0,640,,Partial Basement,Brick Veneer,2.00,3008
11020,510094100,841,ST CLAIR AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,2,1963,8,3,0,2,0,0,0,No Basement,Brick Veneer,1.00,2237
11021,510095000,874,LOCUST AVE,,Single Family,2 Story,B +,Metal,Hardwood,Hot Water Radiator,1,1931,8,4,1,2,0,1024,,Partial Basement,Brick Veneer,2.33,2658
11022,510096000,876,LOCUST AVE,,Single Family,2 Story,B,Metal,None,Hot Water Radiator,1,1935,7,4,1,1,0,878,0,Partial Basement,Brick Veneer,2.00,1797
11023,510097000,878,LOCUST AVE,,Single Family-1 Conversion,2 Story,B -,Metal,Hardwood,Hot Water Radiator,1,1935,9,3,0,3,0,784,685,Partial Basement,Brick Veneer,2.00,1917
11024,510098000,1004,LONG ST,,Single Family,1.5 Story,C,Shingles,Hardwood,Hot Water Radiator,0,1941,6,4,0,1,0,794,0,Full Basement,Aluminum,1.50,1191
11025,510099000,1006,LONG ST,,Single Family,2 Story,C,Shingles,None,Heat Pump,0,2009,6,0,1,2,0,1242,0,Walkout Basement,Vinyl,2.00,2484
11026,510099A00,1008,LONG ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11027,510100000,1012,LONG ST,,Duplex,2 Story,C,Shingles,Hardwood,Baseboard,0,1973,12,6,2,2,0,0,0,No Basement,Aluminum,2.00,2534
11028,510100100,1010,LONG ST,,Duplex,2 Story,C,Shingles,Hardwood,Forced Air,1,1947,10,4,0,2,0,0,0,No Basement,Concrete Block,2.00,2072
11029,510101000,1014,LONG ST,,Single Family,1.5 Story,C,Architectural Shingles,Hardwood,Hot Water Radiator,2,1948,9,3,No dat,2,0,950,477,Partial Basement,Brick Veneer,1.33,1484
11030,510102000,1016,LONG ST,,Single Family,1.5 Story,C,Architectural Shingles,Hardwood,Hot Water Radiator,1,1948,7,3,1,2,0,1152,,Full Basement,Brick Veneer,1.50,1728
11031,510103000,1200,LONG ST,,Single Family-1 Conversion,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1947,10,5,0,3,0,1037,622,Full Basement,Brick Veneer,1.50,1471
11032,510104000,1202,LONG ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11033,510105000,1206,LONG ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11034,510106000,1210,LONG ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11035,510107000,1212,LONG ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11036,510108000,1214,LONG ST,,Single Family,2.5 Story,B,Shingles,Hardwood,Forced Air,1,1948,13,5,0,5,0,508,0,Full Basement,Brick Veneer,2.50,6035
11037,510110000,1211,MOWBRAY PL,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1952,6,3,0,2,0,1012,202,Full Basement,Aluminum,1.00,1239
11038,510111000,1207-09,MOWBRAY PL,,Duplex,1 Story,B,Shingles,Sub Floor,Forced Air,2,1960,8,4,0,2,0,1642,,Full Basement,Brick Veneer,1.00,1642
11039,510112000,1205,MOWBRAY PL,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1953,6,3,0,1,0,1208,,Partial Basement,Brick Veneer,1.00,1347
11040,510113000,840,ST CLAIR AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1952,9,3,0,2,0,1076,710,Full Basement,Brick Veneer,1.00,1343
11041,510114000,838,ST CLAIR AVE,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1952,7,3,0,2,0,1130,565,Full Basement,Brick Veneer,1.00,1130
11042,510115000,832,ST CLAIR AVE,,Single Family,2 Story,C,Shingles,None,Hot Water Radiator,2,1920,8,4,0,2,0,505,0,Cellar,Aluminum,2.00,2022
11043,510116000,828,ST CLAIR AVE,,Single Family,2 Story,B,Shingles,Hardwood,Forced Air,1,1953,7,4,0,2,1,997,175,Full Basement,Brick Veneer,2.00,1994
11044,510117000,826,ST CLAIR AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1940,7,3,1,1,0,1354,457,Full Basement,Brick Veneer,1.50,1811
11045,510118000,822,ST CLAIR AVE,,Single Family,2 Story,B,Slate,Hardwood,Hot Water Radiator,1,1947,10,5,1,2,1,954,760,Partial Basement,Brick Veneer,2.00,2232
11046,510119000,806,ST JAMES CIR,,Single Family,1 Story,B,Shingles,None,Forced Air,0,1955,6,2,0,1,0,965,322,Full Basement,Brick Veneer,1.00,965
11047,510119100,808,ST JAMES CIR,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1956,9,5,0,2,0,967,830,Full Basement,Brick Veneer,1.00,967
11048,510120000,1206,MOWBRAY PL,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1955,7,3,0,2,0,1070,268,Full Basement,Brick Veneer,1.00,1774
11049,510121000,804,ST JAMES CIR,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1957,8,4,0,2,0,968,726,Full Basement,Brick Veneer,1.00,968
11050,510122000,1210,MOWBRAY PL,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1956,8,4,0,3,0,1026,593,Partial Basement,Brick Veneer,1.50,1722
11051,510123000,1212,MOWBRAY PL,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1954,9,3,0,2,0,1073,805,Full Basement,Brick Veneer,1.00,1073
11052,510124000,818,ST JAMES CIR,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1955,5,2,0,1,0,814,0,Partial Basement,Brick Veneer,1.00,1247
11053,510125000,816,ST JAMES CIR,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1956,5,3,0,2,0,947,710,Full Basement,Brick Veneer,1.00,947
11054,510126000,814,ST JAMES CIR,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1956,9,5,0,2,0,951,903,Full Basement,Brick Veneer,1.00,950
11055,510127000,810,ST JAMES CIR,,Single Family-1 Conversion,Split-Foyer,C++,Shingles,Hardwood,Forced Air,0,1960,8,4,1,2,0,803,803,Full Basement,Brick Veneer,1.00,1749
11056,510127100,812,ST JAMES CIR,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1956,6,3,0,1,0,995,,Full Basement,Brick Veneer,1.00,995
11057,510128000,818,ST CLAIR AVE,,Single Family-1 Conversion,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1950,11,3,0,3,0,856,685,Partial Basement,Brick Veneer,1.50,1489
11058,510129000,1201,HAZEL ST,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1910,6,3,0,2,0,1068,707,Full Basement,Brick Veneer,1.50,2308
11059,510129100,806-808,ST CLAIR AVE,,Duplex,2 Sty Attached,C,Shingles,Tile,Baseboard,0,1984,8,4,0,2,0,,,No Basement,Wood,2.00,2000
11060,510129200,814,ST CLAIR AVE,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1955,7,3,0,2,0,1080,830,Full Basement,Brick Veneer,1.00,1080
11061,510129300,810-812,ST CLAIR AVE,,Duplex,2 Sty Attached,C,Shingles,Tile,Baseboard,0,1984,8,4,0,2,0,,,No Basement,Wood,2.00,2000
11062,510129400,802,ST CLAIR AVE,,Single Family-1 Conversion,1.5 Story,B,Shingles,W/W Carpet,Forced Air,0,1993,9,4,0,3,0,864,836,Full Basement,Wood,1.50,1154
11063,510130000,1205,HAZEL ST,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1953,9,3,0,2,0,1064,851,Full Basement,Brick Veneer,1.00,1064
11064,510131000,1207,HAZEL ST,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1951,6,3,0,2,0,,,No Basement,Brick Veneer,1.00,1428
11065,510132000,1209,HAZEL ST,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1930,8,4,0,2,0,432,0,Cellar,Wood Shingle,1.66,1956
11066,510133000,1211,HAZEL ST,,Single Family,1.5 Story,B,Shingles,Other,Hot Water Radiator,1,1941,7,3,0,2,0,844,0,Full Basement,Brick Veneer,1.50,1266
11067,510134000,1213,HAZEL ST,,Single Family-1 Conversion,2 Story,B,Shingles,Other,Forced Air,2,1986,8,4,1,3,0,944,755,Full Basement,Brick Veneer,2.00,1876
11068,510135000,806,VALLEY VIEW CIR,,Single Family-1 Conversion,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1956,9,4,0,2,0,1316,724,Full Basement,Brick Veneer,1.50,1319
11069,510135100,808,VALLEY VIEW CIR,,Single Family-1 Conversion,1 Sty (Avg),C++,Architectural Shingles,Hardwood,Forced Air,1,1954,11,5,0,3,0,1152,863,Full Basement,Brick Veneer,1.0,1440
11070,510135200,810,VALLEY VIEW CIR,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,0,1955,10,3,0,1,0,813,813,Partial Basement,Brick Veneer,1.50,1316
11071,510135300,812,VALLEY VIEW CIR,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1955,7,2,0,2,0,952,0,Partial Basement,Brick Veneer,1.00,1156
11072,510135400,814,VALLEY VIEW CIR,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,0,1955,6,2,0,1,0,808,0,Full Basement,Brick Veneer,1.50,1212
11073,510135500,816,VALLEY VIEW CIR,,Single Family,1 Story,B,Shingles,W/W Carpet,Baseboard,1,1981,5,3,0,1,0,1013,0,Full Basement,Brick Veneer,1.00,1013
11074,510135600,818,VALLEY VIEW CIR,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1955,7,3,0,2,0,955,477,Full Basement,Brick Veneer,1.00,955
11075,510135700,820,VALLEY VIEW CIR,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,0,1965,5,3,0,1,0,813,,Full Basement,Brick Veneer,1.50,1220
11076,510135800,822,VALLEY VIEW CIR,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1955,8,5,0,2,0,950,920,Full Basement,Brick Veneer,1.00,955
11077,510135900,824,VALLEY VIEW CIR,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1956,6,3,0,1,0,955,0,Full Basement,Brick Veneer,1.00,955
11078,510136000,1215,HAZEL ST,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1950,6,3,0,2,0,1146,860,Full Basement,Brick Veneer,1.00,1710
11079,510137000,1221,HAZEL ST,,Single Family-1 Conversion,1.5 Story,B +,Shingles,Hardwood,Hot Water Radiator,1,1929,10,3,0,3,0,697,,Cellar,Stucco,1.50,2609
11080,510137000,1221,HAZEL ST,,Single Family-1 Conversion,2 Story,C,Shingles,Hardwood,No data,0,1929,4,2,0,1,0,,,No Basement,Stucco,2.00,800
11081,510137100,1217,HAZEL ST,,Single Family,1.5 Story,B,Shingles,Other,Forced Air,1,1990,8,3,1,2,0,,,No Basement,Aluminum,1.50,1608
11082,510138000,1222,HAZEL ST,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1950,11,4,0,2,0,930,790,Partial Basement,Brick Veneer,1.00,1298
11083,510139000,1220,HAZEL ST,,Duplex,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,0,1950,6,3,0,2,0,548,548,Full Basement,Brick Veneer,1.50,1644
11084,510140000,1218,HAZEL ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1950,5,2,0,1,0,749,0,Partial Basement,Brick Veneer,1.00,1325
11085,510141000,711,GILLESPIE AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1954,4,2,0,1,0,790,0,Full Basement,Wood,1.00,790
11086,510142000,709,GILLESPIE AVE,,Single Family,1 Story,C +,Shingles,Hardwood,Heat Pump,0,1954,5,3,1,2,0,792,408,Full Basement,Vinyl,1.25,990
11087,510143000,707,GILLESPIE AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,2,1955,6,3,1,1,0,1012,1012,Full Basement,Brick Veneer,1.00,1012
11088,510144000,0,HILLCREST AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11089,510145000,0,HILLCREST AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11090,510146000,0,HILLCREST AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11091,510147000,1214,HAZEL ST,,Single Family,1 Sty (Avg),C +,Architectural Shingles,Hardwood,Heat Pump,1,1950,8,4,0,2,0,600,300,Partial Basement,Brick Veneer,1.00,2080
11092,510150000,1208,HAZEL ST,,Single Family,2 Story,B,Shingles,Hardwood,Forced Air,3,1947,11,5,2,2,1,1500,887,Partial Basement,Brick Veneer,2.00,2827
11093,510151000,1206,HAZEL ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11094,510152000,1204,HAZEL ST,,Single Family,2 Story,A,Shingles,Hardwood,Hot Water Radiator,2,1957,8,3,1,1,0,991,331,Full Basement,Brick Veneer,2.00,1654
11095,510154000,1200,HAZEL ST,,Single Family,2 Story,A,Slate,Other,Hot Water Radiator,1,1939,11,5,1,3,1,1466,880,Full Basement,Brick Veneer,2.00,2666
11096,510156000,712,ST CLAIR AVE,,Single Family,1 Story,B,Shingles,Hardwood,Heat Pump,1,1953,5,2,0,1,0,930,,Full Basement,Aluminum,1.00,930
11097,510157000,710,ST CLAIR AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1953,5,3,0,1,0,942,0,Full Basement,Aluminum,1.00,942
11098,510158000,708,ST CLAIR AVE,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1952,9,4,0,2,0,824,824,Full Basement,Aluminum,1.00,824
11099,510159000,1201,POPLAR ST,,Duplex,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,9,5,0,2,0,0,0,No Basement,Stucco,1.00,2189
11100,510160000,1203,POPLAR ST,,Single Family-1 Conversion,1 Story,B,Shingles,None,Hot Water Radiator,0,1920,9,5,0,2,0,777,777,Full Basement,Stucco,1.00,1087
11101,510161000,1205,POPLAR ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,5,2,0,1,0,,,No Basement,Stucco,1.00,1436
11102,510162000,1301,POPLAR ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,6,3,0,1,0,0,0,No Basement,Stucco,1.00,1077
11103,510163000,1303,POPLAR ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,6,3,0,1,0,0,0,No Basement,Stucco,1.00,1077
11104,510164000,1305,POPLAR ST,,Single Family,1 Story,B,Shingles,None,Hot Water Radiator,0,1920,6,3,0,1,0,0,0,No Basement,Stucco,1.00,1091
11105,510165000,1309,POPLAR ST,,Single Family,1 Story,B,Metal,Hardwood,Forced Air,1,1924,7,3,0,1,0,0,0,No Basement,Brick Veneer,1.00,1294
11106,510166000,1311,POPLAR ST,,Single Family,2 Story,B,Metal,Hardwood,Hot Water Radiator,0,1924,10,5,1,2,0,0,0,No Basement,Stucco,2.00,1978
11107,510167000,1313,POPLAR ST,,Single Family,1.5 Story,B,Metal,Hardwood,Forced Air,0,1920,6,3,0,2,0,,,No Basement,Stucco,1.75,1419
11108,510168000,1315,POPLAR ST,,Duplex,2 Story,C,Metal,None,Forced Air,0,1920,8,4,0,2,0,0,0,No Basement,Aluminum,2.00,1697
11109,510169000,1314,POPLAR ST,,Single Family,2 Story,C +,Architectural Shingles,Hardwood,Forced Air,0,1920,8,4,0,2,0,,,No Basement,Wood,2.00,1662
11110,510170000,1312,POPLAR ST,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,0,1920,6,3,0,2,0,,,No Basement,Wood,1.50,1741
11111,510171000,1310,POPLAR ST,,Single Family,1.5 Story,C,Shingles,None,Baseboard,0,1920,6,4,0,1,0,731,0,Full Basement,Wood,1.50,1097
11112,510172000,1308,POPLAR ST,,Single Family,1.5 Story,C,Shingles,None,Forced Air,0,1920,6,3,0,2,0,0,0,No Basement,Metal,1.50,1115
11113,510173000,1306,POPLAR ST,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1961,4,2,0,1,0,869,0,Full Basement,Aluminum,1.00,869
11114,510174000,1304,POPLAR ST,,Single Family,1 Story,C,Shingles,Hardwood,Floor Furnace,0,1920,4,2,0,1,0,356,0,Partial Basement,Composition,1.00,711
11115,510176000,602,ORANGE ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,6,3,0,1,0,,,No Basement,Brick Veneer,1.00,1048
11116,510177000,604,ORANGE ST,,Single Family,1 Story,B,Metal,Hardwood,Forced Air,0,1920,7,3,0,2,0,0,0,No Basement,Brick Veneer,1.00,1683
11117,510178000,606,ORANGE ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,6,3,0,1,0,0,0,No Basement,Brick Veneer,1.00,1218
11118,510179000,1300,POPLAR ST,,Duplex,1 Story,C,Shingles,Hardwood,Baseboard,0,1973,8,4,0,2,0,1052,0,Full Basement,Brick Veneer,1.00,1052
11119,510179100,608,ORANGE ST,,Duplex,1 Story,C,Shingles,Hardwood,Baseboard,0,1973,8,4,0,2,0,1061,0,Full Basement,Brick Veneer,1.00,1061
11120,510180000,1200,POPLAR ST,,Single Family-2 Conversion,1 Story,C,Shingles,Hardwood,Forced Air,0,1954,10,5,0,3,0,791,791,Partial Basement,Concrete Block,1.00,1364
11121,510181000,607-609,ORANGE ST,,Duplex,1 Story,C,Shingles,Hardwood,Forced Air,0,1953,8,4,0,2,0,788,788,Full Basement,Concrete Block,1.00,788
11122,510181000,607-609,ORANGE ST,,Duplex,1 Story,C,Shingles,None,Forced Air,0,1953,8,4,0,2,0,788,788,Full Basement,Concrete Block,1.00,788
11123,510182000,605,ORANGE ST,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1920,6,2,0,1,0,,,No Basement,Brick Veneer,1.00,1054
11124,510183000,501,ORANGE ST,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1920,6,3,0,1,0,0,0,No Basement,Brick Veneer,1.00,1111
11125,510184000,1201,SYCAMORE ST,,Duplex,2 Story,C +,Shingles,Hardwood,Hot Water Radiator,0,1925,8,4,0,2,0,,,No Basement,Aluminum,2.00,1756
11126,520001000,810,PARK ST,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1948,6,3,0,2,0,937,785,Full Basement,Brick Veneer,1.50,1406
11127,520003000,806,PARK ST,,Single Family,1.5 Story,C,Shingles,Hardwood,Hot Water Radiator,1,1953,6,3,0,2,0,886,0,Full Basement,Brick Veneer,1.50,1329
11128,520004000,802,PARK ST,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1952,10,5,0,4,0,1062,,Full Basement,Brick Veneer,1.75,1859
11129,520005000,800,PARK ST,,Single Family,1.5 Story,B,Shingles,Tile,Hot Water Radiator,1,1946,7,4,0,3,0,994,994,Full Basement,Brick Veneer,1.50,1641
11130,520006000,605,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1940,8,4,1,2,1,1037,,Full Basement,Brick Veneer,1.50,1953
11131,520007000,609,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1945,10,5,0,4,0,1910,700,Full Basement,Asbestos,1.50,1910
11132,520008000,701,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,2,1946,5,2,0,2,0,792,480,Partial Basement,Concrete Block,1.00,1384
11133,520009000,703,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1950,7,3,1,2,0,1084,537,Partial Basement,Brick Veneer,1.50,1830
11134,520010000,606,250 BYPASS,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1961,6,3,1,1,0,1201,400,Full Basement,Brick Veneer,1.00,1201
11135,520010100,616,250 BYPASS,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1955,7,3,0,3,0,924,712,Full Basement,Brick Veneer,1.00,1494
11136,520010200,622,250 BYPASS,,Duplex,1 Story,C -,Shingles,Hardwood,Forced Air,1,1955,6,3,0,2,0,900,900,Full Basement,Vinyl,1.00,900
11137,520010300,717,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1955,6,3,0,2,0,0,0,No Basement,Brick Veneer,1.00,1213
11138,520010400,721,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,2,1955,7,3,1,1,0,655,655,Partial Basement,Brick Veneer,1.00,1627
11139,520010500,610,250 BYPASS,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1960,6,3,0,2,0,1192,168,Full Basement,Brick Veneer,1.00,1192
11140,520011000,711,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1939,6,3,1,1,0,144,0,Cellar,Asbestos,1.50,1523
11141,520012000,713,LYONS AVE,,Single Family,2 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1942,10,3,0,4,0,945,,Partial Basement,Brick Veneer,2.00,2895
11142,520013000,715,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1949,6,3,0,4,1,1377,1032,Full Basement,Brick Veneer,1.50,2510
11143,520014000,719,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1955,7,3,1,1,0,0,0,No Basement,Brick Veneer,1.00,1710
11144,520016000,725,LYONS AVE,,Single Family,1.5 Story,A,Shingles,Hardwood,Hot Water Radiator,2,1940,7,3,0,2,0,785,393,Partial Basement,Stone,1.50,2025
11145,520016100,739,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,2,1964,6,3,0,3,0,1405,702,Full Basement,Brick Veneer,1.00,1405
11146,520016200,740,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Baseboard,2,1964,7,3,1,2,0,1212,834,Full Basement,Brick Veneer,1.00,1212
11147,520016300,738,LYONS AVE,,Single Family,1 Story,C +,Shingles,Hardwood,Forced Air,1,1971,7,3,0,3,0,1344,1344,Full Basement,Brick Veneer,1.00,1344
11148,520016400,736,LYONS AVE,,Single Family,1 Story,B,Shingles,Tile,Forced Air,1,1963,7,3,0,3,0,1290,860,Full Basement,Brick Veneer,1.00,1290
11149,520016500,734,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1969,8,4,0,3,0,1497,1123,Full Basement,Brick Veneer,1.00,1497
11150,520016600,732,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1963,7,4,0,3,0,1403,701,Full Basement,Brick Veneer,1.00,1403
11151,520016700,0,ST CHARLES AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11152,520016800,855,ST CHARLES AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1976,5,3,0,2,0,1008,0,Full Basement,Aluminum,1.00,1008
11153,520016900,857,ST CHARLES AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1976,6,3,0,2,0,1008,350,Full Basement,Aluminum,1.00,1008
11154,520017000,0,ST CHARLES AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11155,520017100,758,LEXINGTON AVE,,Single Family,1.5 Story,B,Shingles,Other,Forced Air,0,1963,6,4,1,2,0,850,850,Full Basement,Brick Veneer,1.50,1275
11156,520017200,760,LEXINGTON AVE,,Single Family-1 Conversion,1.5 Story,B,Shingles,Hardwood,Forced Air,0,1963,6,3,0,3,0,852,633,Full Basement,Brick Veneer,1.50,1256
11157,520017300,762,LEXINGTON AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1964,7,3,1,2,0,1218,1218,Full Basement,Brick Veneer,1.00,1218
11158,520017400,726,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1964,6,3,1,1,0,1058,0,Full Basement,Brick Veneer,1.00,1058
11159,520017500,0,LYONS AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11160,520017600,730,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1963,10,4,1,2,0,973,793,Partial Basement,Brick Veneer,1.50,1847
11161,520018000,720,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1947,4,2,0,1,0,944,0,Full Basement,Aluminum,1.00,944
11162,520018100,713,EVERGREEN AVE,,Single Family,2 Story,B,Shingles,None,Heat Pump,0,2004,7,4,0,3,0,868,572,Full Basement,Masonite,2.00,1854
11163,520019000,711,EVERGREEN AVE,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1951,10,5,0,4,0,1043,1043,Full Basement,Brick Veneer,1.00,1625
11164,520020000,716,LYONS AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,1,1952,5,2,0,1,0,1219,0,Full Basement,Wood,1.00,1219
11165,520021000,714,LYONS AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Heat Pump,2,1949,13,6,0,4,0,1521,1241,Full Basement,Brick Veneer,1.75,2763
11166,520022000,712,LYONS AVE,,Single Family-1 Conversion,1 Story,B,Shingles,Hardwood,Forced Air,1,1940,10,5,0,2,0,1341,1197,Full Basement,Brick Veneer,1.00,1341
11167,520023000,708,LYONS AVE,,Single Family,1.5 Story,B,Metal,Hardwood,Heat Pump,0,1939,7,3,0,2,0,770,770,Full Basement,Hardy Board,1.75,1348
11168,520024000,704,LYONS AVE,,Single Family-1 Conversion,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1955,10,4,0,3,0,1146,806,Full Basement,Brick Veneer,1.50,1719
11169,520025000,726,CARGIL LN,,Single Family,1.5 Story,B -,Shingles,Hardwood,Hot Water Radiator,1,1939,6,2,1,1,0,653,,Partial Basement,Brick Veneer,1.50,1231
11170,520026000,700,LYONS AVE,,Single Family,1.5 Story,A,Shingles,Hardwood,Forced Air,1,1937,6,3,1,2,1,1262,0,Full Basement,Brick Veneer,1.50,1893
11171,520027000,608,LYONS AVE,,Single Family,2 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1936,8,4,1,2,0,1294,0,Partial Basement,Brick Veneer,2.00,2129
11172,520028000,606,LYONS AVE,,Single Family,2 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1935,8,5,0,3,0,1363,682,Full Basement,Brick Veneer,2.00,2131
